Date,Personal Finance Current,Personal Finance Expected,Business Condition 12 Months,Business Condition 5 Years,Buying Conditions,Current Index,Expected Index,CPI,GSCPI,WTI,총대출금,무담보콜금리(1일),국고채(1년),국고채(10년),"회사채(3년, AA-)","회사채(3년, BBB-)",주택담보대출-예금취급기관,원/미국달러(매매기준율) 평균,원/미국달러(매매기준율) 말일,"M1(평잔, 원계열)","M1(말잔, 원계열)","M1(평잔, 계절조정계열)","M1(말잔, 계절조정계열)",금리 스프레드,무담보콜금리 차분,국고채1년 차분,국고채10년 차분,주택담보대출금리 차분,a_htpi,a_atpi,a_rpi,KOSPI,경제활동인구,경제활동참가율,실업률,경제활동참가율d,실업률d,전산업생산지수,경기종합지수(동행지수순환변동치),제조업평균가동률,산업별생산지수,산업별출하지수,산업별재고지수,소매판매액지수,소비자동향조사,경제심리지수,소비자물가지수,기대인플레이션율,관리물가지수,생산자물가지수,공급물가지수,수입물가지수,수입물량지수,수입금액지수,순상품교역조건지수,소득교역조건지수
2013/01,85,107,84,75,135,85,66.6,231.679,-0.03,102.7099991,"1,099,778.90",2.76,2.72,3.05,3.2,8.72,"395,255.10","1,065.35","1,082.70","464,914.50","463,438.30","462,205.40","463,033.30",0.33,0.01,-0.08,-0.08,0.01,82.9,79.1,83,"1,961.94",25762,61.2,3.1,-0.6,0.5,88,100.1,80.5,96.68,101.36,83.906,79.7,88,94.6,92.728,3.2,99.0445486,101.87,106.51,127.54,84.74,116.57,92.95,76.04
2013/02,90,110,87,84,140,89,70.2,232.937,-0.36,98.16999817,"1,101,851.10",2.75,2.68,3.04,3.06,8.66,"394,072.40","1,086.68","1,085.40","472,239.60","471,636.00","466,703.90","466,684.80",0.36,-0.01,-0.04,-0.01,-0.11,82.7,78.9,83.1,"2,026.49",25732,61.1,3.2,0.1,0.5,83.5,100.1,77.6,84.595,90.487,81.296,76.1,89,96.6,93.038,3.2,99.01321117,102.57,107.69,131.02,75.42,104.12,93.05,70.37
2013/03,94,109,85,89,140,90.7,70.8,232.282,-0.53,95.95999908,"1,104,331.30",2.74,2.6,2.91,2.95,8.55,"394,484.80","1,102.20","1,112.10","472,430.10","479,127.50","468,960.60","472,618.30",0.31,-0.01,-0.08,-0.13,-0.09,82.7,78.8,83.5,"2,004.89",25823,61.2,3,1,-0.4,91.1,99.7,76.7,95.289,101.543,80.317,82,90,98.6,92.952,3.2,98.66341229,102.16,107.88,129.98,81.05,112.37,92.15,77.75
2013/04,96,105,86,80,137,89.9,67.8,231.797,-0.71,91.16000366,"1,110,645.30",2.75,2.58,2.84,2.91,8.53,"394,136.70","1,121.83","1,108.10","475,330.00","473,512.40","475,323.60","478,262.40",0.26,0.01,-0.02,-0.07,-0.11,82.8,79,83.8,"1,963.95",25991,61.6,3,1.2,-0.3,90.1,99.8,77.2,95.202,100.715,78.751,79.8,90,98.2,92.823,3.1,98.59266704,101.84,107.54,130.1,82.87,112.51,93.07,78.68
2013/05,107,115,100,89,147,98,75.8,231.893,-0.84,80.54000092,"1,116,788.70",2.55,2.59,2.9,2.96,8.59,"395,960.30","1,110.67","1,128.30","475,526.70","481,394.20","476,235.60","485,799.30",0.31,-0.2,0.01,0.06,-0.09,82.9,79.2,84,"2,001.05",26057,61.7,3,0.5,-0.2,90.9,99.7,76.6,96.159,101.636,79.404,83.9,91,97.5,92.823,2.9,98.59916089,101.49,106.61,127.75,81.29,108.73,94.27,83.38
2013/06,100,115,104,93,143,93.8,77.8,232.445,-0.65,66.15000153,"1,125,805.50",2.49,2.66,3.31,3.24,8.87,"399,763.60","1,135.21","1,149.70","486,587.50","502,296.70","486,053.40","492,009.20",0.65,-0.06,0.07,0.41,-0.04,82.9,79.2,83.7,"1,863.32",26123,61.8,3.1,0.2,0.1,91,99.9,76.3,93.724,100.07,77.772,80.7,91,96.7,92.71,2.8,98.62223575,101.48,107.01,130.45,78.78,104.67,95.13,77.6
2013/07,106,113,104,89,149,98.6,76.5,232.9,-0.64,53.27000046,"1,129,168.60",2.48,2.66,3.47,3.38,9.02,"399,803.10","1,127.23","1,113.60","488,982.70","478,885.60","489,355.30","486,514.40",0.81,-0.01,0,0.16,0.04,82.9,79.2,84.3,"1,914.03",26169,61.8,3.2,-0.1,0,89.7,99.8,74.3,93.898,98.687,80.904,82.6,93,95.8,92.909,2.9,98.42969274,101.46,106.68,129.39,84.24,111.46,95.45,79.9
2013/08,102,118,95,82,144,95.2,73.7,233.456,-0.55,48.24000168,"1,135,486.70",2.5,2.66,3.61,3.33,9.02,"400,943.60","1,116.98","1,110.90","481,416.90","485,277.80","485,123.20","488,160.20",0.95,0.02,0,0.14,0.03,82.8,79.1,84.6,"1,926.36",26208,61.9,3.2,-0.5,-0.1,87.4,99.8,76,90.334,96.66,80.578,79.6,91,95.8,93.238,3,98.57650615,101.74,106.74,130.22,80.38,106.73,94.92,78.75
2013/09,96,109,86,76,143,92.6,67.8,233.544,-0.27,59.63000107,"1,141,771.10",2.5,2.67,3.53,3.29,8.99,"401,572.20","1,087.35","1,075.60","490,518.70","493,852.40","492,571.20","497,420.60",0.86,0,0.01,-0.08,0.02,82.8,79.1,85.2,"1,996.96",26280,62,3,0.2,-0.3,88.1,99.7,73.6,87.899,93.435,81.23,82.7,89,96.6,93.419,2.9,98.45581676,101.63,106.25,127.21,79.17,106.38,94.17,76.45
2013/10,96,107,67,74,136,89.9,62.5,233.669,-0.18,60.29999924,"1,151,207.50",2.5,2.66,3.44,3.25,8.96,"403,757.60","1,066.80","1,061.40","491,947.90","495,348.60","497,463.30","501,066.20",0.78,0,-0.01,-0.09,-0.01,83,79.5,85.7,"2,030.09",26354,62.1,3.1,0.2,0,91.9,100,76.9,98.506,103.756,82.405,84.7,91,97.8,93.134,2.9,98.54592067,101.27,105.55,124.12,86.84,117.1,93.78,85.71
2013/11,92,106,79,81,136,88,66.8,234.1,-0.68,59.47000122,"1,161,013.70",2.5,2.705,3.584,3.366,9.066,"406,464.00","1,062.82","1,062.10","499,242.70","505,331.20","502,521.70","504,201.10",0.879,0,0.045,0.144,-0.04,83.2,79.7,85.7,"2,044.87",26400,62.1,3.1,-0.1,-0.1,91.6,100,76.6,97.55,102.649,84.232,86.4,92,98.2,93.116,2.9,98.7775486,101.07,105.13,123.56,83.03,111.24,94.17,82.83
2013/12,100,108,94,86,156,98.6,72.1,234.719,-0.49,47.11999893,"1,154,760.30",2.5,2.685,3.653,3.36,9.058,"410,177.20","1,056.67","1,055.30","509,617.90","515,643.40","506,237.90","505,709.80",0.968,0,-0.02,0.069,-0.03,83.3,79.9,85.7,"2,011.34",26388,62,3.2,-1.2,0.4,98.7,100.2,77.2,98.593,103.756,85.275,87.5,92,98,93.229,2.9,98.93845363,101.3,105.16,124.03,85.19,114.14,94.4,80.11
2014/01,104,114,93,77,147,96.8,71.2,235.288,-0.63,49.20000076,"1,162,583.60",2.5,2.657,3.647,3.319,9.019,"409,978.80","1,064.75","1,079.20","515,742.50","519,487.40","509,835.30","513,084.40",0.99,0,-0.028,-0.006,0.01,83.5,80.2,86.3,"1,941.15",26576,62.4,3.2,-0.3,0.4,89,100.5,78.6,92.594,97.121,85.863,84.5,93,100.6,93.73,2.9,99.88965475,101.57,105.85,123.71,85.41,115.7,92.82,76.86
2014/02,99,116,93,82,148,95.4,72.7,235.547,-0.29,45.09000015,"1,169,134.70",2.49,2.64,3.522,3.28,8.974,"411,749.80","1,071.30","1,067.70","518,475.50","519,601.40","515,482.40","521,302.40",0.882,-0.01,-0.017,-0.125,-0.04,83.7,80.5,86.9,"1,979.99",26783,62.8,3.6,0.8,1.1,85,100.5,77.4,87.986,93.435,84.036,75.8,93,102.8,93.98,2.9,99.8299486,101.7,105.83,124.78,81.13,108.77,93.73,74.08
2014/03,100,117,88,75,148,95.7,70,236.028,-0.62,46.59000015,"1,171,776.10",2.48,2.659,3.543,3.303,8.994,"413,961.00","1,070.89","1,068.80","520,299.00","519,820.10","517,660.00","518,567.50",0.884,-0.01,0.019,0.021,-0.02,83.9,80.8,87.4,"1,985.61",26675,62.5,3.4,0.4,-0.6,93.7,100.6,78.2,98.245,104.216,84.558,84.2,91,100.9,94.153,2.8,99.92120782,101.66,105.82,124.13,87.45,117.37,93.38,83.7
2014/04,110,117,101,81,146,98.7,74.7,236.468,-0.81,37.04000092,"1,183,768.40",2.49,2.653,3.54,3.303,8.998,"417,289.40","1,044.55","1,031.70","518,809.30","516,118.40","519,022.90","522,129.00",0.887,0.01,-0.006,-0.003,0,83.9,80.9,87.4,"1,961.79",26848,62.9,3.6,1.2,-0.1,91.6,100.4,78.7,97.636,102.373,85.275,81.4,93,102.7,94.214,2.9,99.92256425,101.5,104.94,121.07,88.57,118.19,93.62,86.36
2014/05,104,109,98,87,141,94.5,73.7,236.918,-0.82,33.61999893,"1,192,150.70",2.49,2.641,3.402,3.264,8.957,"419,764.50","1,024.99","1,021.60","523,069.90","530,061.80","524,147.80","528,450.90",0.761,0,-0.012,-0.138,-0.06,84,80.9,87.4,"1,994.96",26717,62.5,3.5,0,-0.3,90.7,100,75,94.333,100.162,84.558,86.3,91,100.8,94.369,2.8,99.93573631,101.49,104.45,119,81.86,109.2,93.82,80.81
2014/06,109,111,97,86,141,96.6,73.5,237.231,-0.68,33.75,"1,197,252.10",2.48,2.602,3.286,3.168,8.863,"423,608.40","1,019.36","1,014.40","532,041.20","540,139.90","531,191.40","534,302.90",0.684,-0.01,-0.039,-0.116,-0.05,84,80.9,87.5,"2,002.21",26751,62.5,3.5,0.1,0,92.7,100,76.7,94.42,99.609,83.645,82.5,92,97.4,94.248,2.8,99.94838101,101.53,104.42,118.94,80.7,107.89,93.88,78.81
2014/07,106,113,90,84,146,97.4,71.8,237.498,-0.81,38.34000015,"1,203,371.50",2.49,2.488,3.056,2.97,8.668,"427,356.90","1,019.93","1,024.30","534,028.80","531,341.80","534,964.60","540,326.30",0.568,0.01,-0.114,-0.23,-0.05,84,81,87.6,"2,076.12",26856,62.7,3.5,0.1,-0.1,92.5,100,77.5,97.81,100.991,86.515,84,91,95.6,94.386,2.8,99.93923352,101.61,104.62,118.32,86.72,116.64,93.66,83.64
2014/08,113,118,88,80,145,99.8,71.3,237.46,-0.62,45.91999817,"1,212,151.80",2.34,2.389,3.086,2.926,8.65,"432,501.50","1,025.36","1,013.60","538,640.30","544,162.60","543,029.50","546,351.80",0.697,-0.15,-0.099,0.03,-0.03,84.1,81.1,88.2,"2,068.54",26986,63,3.6,-0.3,-0.1,88,100,73.9,87.986,93.712,84.754,82.2,92,97.9,94.551,2.8,99.84788939,101.5,104.55,117.37,82.74,110.66,94.14,78
2014/09,108,116,99,88,148,98.9,75.4,237.477,-0.81,48.33000183,"1,220,907.40",2.23,2.277,3.012,2.786,8.533,"436,656.40","1,033.24","1,050.60","548,550.80","550,777.80","549,969.10","553,260.30",0.735,-0.11,-0.112,-0.074,0,84.3,81.4,88.9,"2,020.09",26928,62.8,3.5,-0.1,-0.2,89.6,99.7,74,89.725,95.278,84.166,83.7,93,100.7,94.49,2.8,99.74820223,101.14,104.08,115.94,86.06,113.38,94.84,82.04
2014/10,107,124,105,90,147,98.3,79.6,237.43,-0.59,41.59999847,"1,235,268.50",2.06,2.134,2.769,2.595,8.348,"442,106.60","1,060.28","1,054.00","551,416.00","555,516.10","556,377.80","561,472.80",0.635,-0.17,-0.143,-0.243,-0.12,84.5,81.7,89.4,"1,964.43",26966,62.8,3.6,0,0.1,92.2,99.3,74.1,95.724,100.807,84.819,84.8,91,96,94.205,2.7,99.80770168,100.43,103.67,114.7,88.14,113.86,95.01,89.15
2014/11,108,116,104,100,158,102.7,79.9,236.983,-0.97,44.70000076,"1,244,462.80",1.98,2.047,2.692,2.466,8.256,"447,030.30","1,095.10","1,101.10","562,006.20","571,182.80","565,203.50","569,461.80",0.645,-0.08,-0.087,-0.077,-0.08,84.6,81.9,89.7,"1,980.78",27010,62.9,3.5,-0.1,-0.2,91.2,99,74.5,94.507,100.898,84.297,86.5,90,97.4,94.015,2.7,99.73936872,100.12,103.25,113.7,85.32,105.99,97.04,86.43
2014/12,114,123,116,108,158,104.8,86.4,236.252,-0.39,48.24000168,"1,250,103.30",1.99,2.072,2.681,2.46,8.286,"452,031.30","1,104.33","1,099.20","577,721.10","585,822.60","573,916.40","575,571.90",0.609,0.01,0.025,-0.011,0.03,84.8,82.1,89.9,"1,915.59",26948,62.7,3.6,-1.2,0.3,101,99.3,76.3,99.984,106.059,83.122,90.5,89,96.3,94.006,2.6,99.77647374,99.14,101.69,107.86,94.61,112.7,98.04,93.6
2015/01,121,122,132,112,162,109.3,91,234.747,-0.5,46.86000061,"1,258,300.90",1.99,1.995,2.415,2.356,8.209,"453,264.00","1,088.86","1,090.80","579,964.20","579,077.60","577,721.00","574,438.40",0.42,0,-0.077,-0.266,0.01,84.9,82.3,90.5,"1,949.26",27020,62.8,3.5,-0.5,0.4,89.2,99.3,74.6,93.797,99.302,84.785,81.3,89,98.2,94.643,2.6,101.8448447,97.92,99.19,99.72,89.7,101.11,100.8,88.2
2015/02,121,126,118,109,156,106.9,88,235.342,-0.31,49.43999863,"1,267,564.30",1.99,1.981,2.346,2.3,8.191,"457,004.10","1,098.40","1,099.20","592,737.40","602,450.30","586,533.80","591,363.20",0.365,0,-0.014,-0.069,-0.1,85,82.5,91.1,"1,985.80",27148,63,3.6,0.6,0.8,84.8,99.7,75.9,83.459,89.531,85.4,79.9,89,102.7,94.587,2.6,101.7966849,97.99,98.49,102.52,80.83,87.16,105.41,81.53
2015/03,117,122,116,105,155,105,85.3,235.976,-0.38,53.72000122,"1,273,076.70",1.82,1.838,2.276,2.128,8.027,"460,982.40","1,112.57","1,105.00","600,719.90","604,857.20","598,244.70","602,736.10",0.438,-0.17,-0.143,-0.07,-0.27,85.3,82.9,92,"2,041.03",27011,62.6,3.5,0.3,-0.5,94.7,99.3,73.9,97.086,103.888,85.224,85.4,90,101,94.596,2.5,101.0367855,97.87,98.85,102.86,90.84,98.82,103.89,97.02
2015/04,120,124,124,109,158,107,88.8,236.222,-0.34,54.00999832,"1,287,415.50",1.73,1.703,2.177,1.988,7.888,"468,824.00","1,088.66","1,068.10","610,803.30","611,660.80","610,838.20","619,629.80",0.474,-0.09,-0.135,-0.099,-0.16,85.7,83.4,92.7,"2,127.17",27038,62.6,3.6,0.8,-0.1,92.9,99.2,74.8,95.301,101.396,86.807,84.6,92,103.4,94.625,2.5,101.0570056,97.84,98.22,100.38,90.5,97.78,104.61,97.48
2015/05,111,123,113,102,150,100.8,84.2,237.001,-0.54,50.59999847,"1,292,675.90",1.74,1.746,2.49,2.115,8.025,"469,218.00","1,091.27","1,108.00","621,985.50","627,818.80","623,005.20","626,012.40",0.744,0.01,0.043,0.313,0.25,86,83.8,93.3,"2,114.80",27105,62.8,3.7,0.6,-0.2,91.3,98.6,72.7,91.447,97.807,86.983,88.6,93,101.8,94.89,2.4,100.3458872,97.9,98.24,101.65,84.81,91.25,105.79,90.84
2015/06,119,125,125,104,163,108.9,87.8,237.657,-0.86,49.33000183,"1,283,772.40",1.57,1.63,2.468,2.012,7.923,"457,614.50","1,112.20","1,124.10","630,546.30","648,004.50","630,058.30","640,185.40",0.838,-0.17,-0.116,-0.022,-0.05,86.3,84.2,93.8,"2,074.20",27107,62.7,3.8,0,0.1,95.1,98.5,74.4,95.395,101.097,88.478,82,90,91.3,94.909,2.5,100.3664771,97.85,98.65,102.23,85.9,92.63,105.1,95.37
2015/07,116,122,115,101,161,107.2,84.1,238.034,-0.4,48.31999969,"1,289,200.90",1.48,1.597,2.45,2.001,7.919,"458,250.00","1,143.22","1,166.30","645,975.40","643,940.70","646,263.20","653,929.60",0.853,-0.09,-0.033,-0.018,-0.05,86.5,84.5,94.7,"2,030.16",27200,62.9,3.7,0,-0.2,92.1,98.4,73.4,94.361,99.402,90.853,84.5,89,95.4,95.08,2.6,100.382581,97.5,98.62,101.79,91.81,97.52,104.71,96.62
2015/08,120,124,111,100,152,105.1,83.4,238.033,-0.67,46.04000092,"1,302,653.40",1.49,1.582,2.308,1.98,7.909,"464,677.10","1,179.10","1,176.30","653,105.90","655,306.40","657,090.20","664,701.40",0.726,0.01,-0.015,-0.142,-0.02,86.8,84.8,95.4,"1,941.49",27207,62.8,3.7,-0.6,-0.2,90,98.9,75.4,89.004,94.417,91.381,82.5,90,97,95.213,2.5,100.4226972,96.89,98.21,101.37,85.79,88.66,104.99,88.24
2015/09,111,121,100,93,151,101.2,78.2,237.498,-0.39,50.16999817,"1,314,440.90",1.48,1.553,2.216,1.946,7.872,"470,243.00","1,184.76","1,194.50","665,691.10","679,698.40","666,971.60","681,577.00",0.663,-0.01,-0.029,-0.092,-0.02,87,85.2,96,"1,962.81",27216,62.8,3.5,0.1,-0.2,93.6,99.6,76.4,93.891,99.003,89.622,87.6,91,96.7,94.966,2.5,100.6113676,96.47,97.34,100.75,86.95,87.2,106.64,99.12
2015/10,111,127,101,101,154,102.3,82.1,237.733,-0.22,47.22999954,"1,333,439.50",1.48,1.546,2.088,1.962,7.894,"477,560.60","1,148.18","1,142.30","669,737.70","677,516.40","674,702.40","677,674.70",0.542,0,-0.007,-0.128,-0.02,87.3,85.6,96.4,"2,029.47",27225,62.8,3.5,0,-0.1,95.5,100.1,75.3,98.778,104.487,89.358,90.7,92,97.1,94.966,2.5,101.3084145,95.81,96,97.63,93.49,92.97,106.59,102.22
2015/11,111,122,106,105,160,104.3,82.9,238.017,-0.63,51.66999817,"1,344,168.10",1.49,1.631,2.254,2.118,8.064,"482,916.40","1,151.97","1,150.40","677,629.20","681,244.20","681,351.50","686,623.10",0.623,0.01,0.085,0.166,0.14,87.6,85.9,96.4,"1,991.97",27234,62.8,3.6,-0.2,-0.1,94.7,99.9,74.7,96.523,101.396,88.918,90.7,92,96.8,94.786,2.5,101.3033184,95.43,95.69,95.95,87.68,86.81,105.87,94.77
2015/12,113,124,103,105,167,108.1,82.7,237.761,-0.59,57.40000153,"1,346,815.80",1.48,1.635,2.181,2.143,8.085,"490,826.10","1,172.24","1,172.00","690,772.40","708,452.90","686,888.00","697,722.20",0.546,-0.01,0.004,-0.073,0.08,87.7,86.1,95.8,"1,961.31",27348,63,3.5,-0.8,0.2,104.1,99.9,74.1,98.778,104.586,87.599,93.1,91,93.7,95.07,2.5,101.3649117,95.21,95.51,94.92,92.68,90.21,105.73,99.59
2016/01,110,124,107,102,166,106.4,82.7,237.652,-0.79,60.41999817,"1,353,670.70",1.49,1.587,2.025,2.091,8.033,"492,905.10","1,201.67","1,208.40","699,767.30","697,934.80","697,831.80","694,112.00",0.438,0.01,-0.048,-0.156,-0.02,87.8,86.1,95.7,"1,912.06",27281,62.8,3.4,-0.8,0.5,90.5,99.5,73.4,93.045,97.408,92.612,85,90,93.6,95.232,2.5,101.0454156,94.69,95.08,93.46,84.01,79.66,106.24,85.9
2016/02,118,128,97,104,159,106.8,81.9,237.336,-0.73,64.73000336,"1,357,222.60",1.49,1.469,1.826,1.95,7.901,"494,445.90","1,217.35","1,235.40","708,014.00","711,849.40","703,200.70","707,188.00",0.357,0,-0.118,-0.199,-0.11,87.8,86.1,95.9,"1,916.66",27371,63,3.9,0.6,1.2,87.1,99.5,74.6,85.244,91.127,93.404,81.9,90,92.5,95.64,2.5,101.0640089,94.69,94.69,94.93,81.27,74.6,108.73,88
2016/03,119,127,100,100,155,105.6,81.5,238.08,-0.63,61.63999939,"1,361,310.20",1.49,1.507,1.854,1.979,7.952,"498,294.20","1,188.21","1,153.50","713,861.20","723,265.00","711,472.30","722,197.00",0.347,0,0.038,0.028,-0.02,87.8,86.1,95.7,"1,995.85",27279,62.7,3.8,0.5,-0.7,97.8,99.2,74.2,99.342,106.879,92.612,89.2,91,94.1,95.393,2.5,100.2943385,94.63,94.22,95.02,92.62,85.17,109.58,105.16
2016/04,118,121,95,95,158,106.7,77.6,238.992,-0.26,64.94000244,"1,372,906.90",1.49,1.493,1.81,1.94,7.936,"503,768.80","1,147.51","1,143.90","720,818.50","716,065.70","719,357.30","715,769.80",0.317,0,-0.014,-0.044,-0.04,87.8,86.1,95.7,"1,994.15",27232,62.5,3.6,0.5,-0.3,94,99.2,73.5,93.703,100,91.293,87.5,91,96.8,95.573,2.5,100.301114,94.87,94.17,93.28,88.23,82.98,107.63,96.97
2016/05,123,128,107,106,162,109.9,84.9,239.557,-0.71,67.04000092,"1,382,525.00",1.49,1.48,1.787,1.91,7.94,"509,365.10","1,171.51","1,190.60","722,544.40","723,033.80","724,424.80","728,339.60",0.307,0,-0.013,-0.023,-0.04,87.8,86.1,95.7,"1,983.40",27270,62.6,3.6,0.5,-0.3,95.6,99.5,75.3,96.429,101.894,91.645,92.1,91,95.1,95.63,2.4,100.0061274,94.98,94.91,96.51,87.18,83.02,106.94,96.96
2016/06,124,125,104,102,164,110.8,82.4,240.222,-0.28,74.15000153,"1,387,028.00",1.28,1.361,1.617,1.789,7.833,"515,249.60","1,170.50","1,164.70","730,637.80","743,524.40","729,871.50","735,456.80",0.256,-0.21,-0.119,-0.17,-0.12,87.8,86.1,96,"1,970.35",27341,62.7,3.5,0.2,0,99.5,99.7,74.7,98.402,103.091,89.358,88.7,91,94.8,95.611,2.4,99.98146034,95.21,95.28,97.25,88.17,84.97,105.96,99.53
2016/07,121,126,91,95,162,109,77.8,240.101,-0.16,69.80000305,"1,398,400.50",1.23,1.26,1.401,1.65,7.721,"521,200.50","1,144.09","1,125.70","735,172.20","734,947.40","735,348.90","736,924.30",0.141,-0.05,-0.101,-0.216,-0.11,87.9,86.2,96.6,"2,016.19",27404,62.8,3.6,0,-0.1,94.9,99.9,73.8,96.241,100.199,91.205,87.5,91,95.9,95.431,2.4,98.16825028,95.1,94.91,94.55,87.17,84.62,105.18,97.47
2016/08,118,119,97,99,159,107,78.7,240.545,0.1,73.25,"1,407,014.00",1.23,1.265,1.417,1.645,7.725,"527,287.50","1,111.68","1,118.50","738,120.90","747,093.00","743,471.00","757,032.90",0.152,0,0.005,0.016,0.04,87.9,86.2,97.2,"2,034.65",27614,63.3,4,-0.2,0.1,94,100.1,72.3,92.105,96.012,89.886,86.6,91,97.8,95.677,2.4,98.20872067,95.19,94.4,92.87,92.19,89.36,106.37,92.82
2016/09,113,126,104,101,158,104.2,82.7,241.176,-0.29,65.30999756,"1,414,232.00",1.24,1.322,1.512,1.704,7.791,"530,809.00","1,107.49","1,096.30","751,408.50","749,120.00","751,727.10","753,147.40",0.19,0.01,0.057,0.095,0.1,88,86.3,98.1,"2,043.63",27558,63.1,3.9,0,-0.1,94.8,99.9,72.6,92.763,97.507,88.039,89,91,97.8,96.247,2.5,98.10892179,95.41,94.63,93.03,88.99,86.84,106.95,96.64
2016/10,111,127,91,90,157,103.2,76.8,241.741,-0.05,50.93000031,"1,425,102.20",1.23,1.369,1.596,1.781,7.87,"536,140.40","1,125.28","1,145.20","753,367.30","758,454.80","758,726.50","764,639.60",0.227,-0.01,0.047,0.084,0.09,88.2,86.5,98.8,"2,008.19",27553,63,3.8,-0.1,-0.2,97.1,99.8,71.6,98.12,102.393,87.687,93.7,92,96.2,96.379,2.5,100.0181039,95.69,95.25,97.07,90.88,89.16,108.48,98.36
2016/11,117,126,109,107,162,107.3,85.2,242.026,-0.31,45.40999985,"1,435,777.70",1.23,1.511,1.965,2.021,8.128,"542,494.00","1,161.64","1,168.50","762,639.70","767,375.60","765,986.50","774,216.50",0.454,0,0.142,0.369,0.15,88.3,86.7,98.9,"1,983.48",27551,63,3.6,-0.2,-0.2,99,100.1,74.9,102.35,106.78,87.951,94.1,90,96,96.237,2.5,100.4023352,96.12,96.69,99.43,94.3,94.66,106.44,101.2
